재산피해금액,화재발생일자,화재진압시간,현장소방서거리,발생장소_시도,발생장소_시군구,발생장소_읍면,읍면동구분명,발화원인,발화열원명,발화요인소분류명,발화요인대분류명,발화열원소분류명,최초착화물대분류명,전체인력수합계,날씨,온도,습도,시간단위풍속,시간단위풍향,특보내용,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,산림면적,계절,물가상승배수
0,20150510,5515,26,강원,강릉,왕산,대기리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,91,맑음,8,0,0,4,,일,2015,5,10,16:45,강원,대기,입,입산자실화 추정,,0.1,"37,109",봄,0.953
0,20150511,25000,40,강원,정선,임계,봉산리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,미상,105,맑음,21,41,225,4,,월,2015,5,11,15:00,동부,봉산,입,입산자실화 추정,,0.1,"36,723",봄,0.953
2660,20150517,24500,34,강원,양양,현북,잔교리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,160,맑음,0,0,,,,일,2015,5,17,14:15,강원,잔교,입,입산자 실화추정,,0.3,"16,034",봄,0.953
0,20150517,21501,53,강원,홍천,내,율전리,기타,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,131,구름조금,21,22,270,,,일,2015,5,17,20:00,강원,율전,입,입산자실화 추정,,0.2,"65,341",봄,0.953
0,20150521,74600,28,강원,삼척,노곡,고자리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,부주의,종이/목재/건초등,335,맑음,19,57,135,8,,목,2015,5,21,20:00,강원,고자,기,농산폐기물 소각,,3.14,"40,191",봄,0.953
333,20150521,13111,3,강원,홍천,홍천,갈마곡1리,기타,담뱃불/라이터불,라이터불/성냥불,방화,방화,종이/목재/건초등,145,맑음,28,20,270,,,목,2015,5,21,21:00,강원,갈마곡,입,입산자 실화,,1,"65,341",봄,0.953
0,20150521,20424,5,강원,영월,북,문곡리,논/밭두렁,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,120,맑음,27,26,270,4,,목,2015,5,21,17:00,강원,문곡,기,왕겨소각,,0.04,"34,137",봄,0.953
0,20150521,23842,34,강원,강릉,왕산,대기리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,252,구름조금,20,34,315,12,건조주의보,목,2015,5,22,1:00,강원,대기,입,입산자실화 추정,,0.7,"37,109",봄,0.953
0,20150523,21804,7,강원,평창,평창,조둔리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,96,구름조금,26,20,0,4,,토,2015,5,23,20:00,강원,조둔,입,입산자실화 추정,,0.5,"50,279",봄,0.953
0,20150525,121217,21,강원,횡성,갑천,병지방리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,139,맑음,11,98,45,4,,공,2015,5,25,17:00,북부,병지방,입,입산자 실화,,0.5,"44,302",봄,0.953
0,20150528,12809,17,강원,평창,미탄,한탄리,미상,미상,미상,미상,미상,미상,141,구름조금,29,17,225,4,,목,2015,5,28,19:35,강원,한탄,입,입산자실화 추정,,0.3,"50,279",봄,0.953
0,20150529,33900,62,강원,삼척,가곡,동활리,입산자실화,기타,기타,기타,기타,종이/목재/건초등,188,맑음,27,37,225,4,,금,2015,5,29,21:50,동부,동활,입,입산자실화 추정,,0.25,"40,191",봄,0.953
18816,20150531,15100,42,강원,삼척,하장,갈전리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,211,구름조금,21,55,90,4,,일,2015,5,31,16:30,강원,갈전,기,논밭두렁 소각,,1.3,"40,191",봄,0.953
0,20150531,15643,68,강원,화천,상서,부촌리,담뱃불,담뱃불/라이터불,담뱃불/라이터불,부주의,담배꽁초,종이/목재/건초등,88,맑음,27,0,180,4,,일,2015,5,31,18:00,강원,부촌,입,입산자실화 추정,,0.03,"31,778",봄,0.967
0,20150531,32820,55,강원,화천,사내,명월리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,195,맑음,28,21,225,4,,일,2015,5,31,18:00,강원,명월,입,입산자실화 추정,,0.06,"31,778",봄,0.967
0,20150531,42933,14,강원,횡성,우천,양적리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,61,맑음,25,48,270,4,,일,2015,5,31,23:05,강원,양적,입,입산자실화 추정,,0.15,"44,302",봄,0.967
2310,20160507,15201,37,강원,삼척,하장,,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,175,맑음,20,30,225,4,,토,2016,5,7,19:00,강원,장전,입,기타(직접입력),입산자 실화추정,0.03,"40,191",봄,0.967
544,20160512,4200,25,강원,삼척,근덕,,군경사격장,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,207,맑음,19,40,90,4,,목,2016,5,12,19:30,강원,부남,기,기타(직접입력),군사훈련(신호탄),0.05,"40,191",봄,0.967
0,20160514,10944,29,강원,정선,신동,,논/밭두렁,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,71,맑음,26,9,135,4,,토,2016,5,14,14:20,강원,운치,기,작업장실화,,0.3,"36,723",봄,0.967
0,20160514,14111,34,강원,정선,남,,미상,미상,미상,미상,미상,미상,107,맑음,27,14,225,4,,토,2016,5,14,18:00,강원,무릉,기,작업장실화,,2,"36,723",봄,0.967
0,20160515,21044,33,강원,정선,신동,,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,109,맑음,23,50,45,4,,일,2016,5,15,15:30,강원,운치,입,기타(직접입력),입산자 실화추정(조사중),0.1,"36,723",봄,0.967
0,20160518,20800,8,강원,양양,강현,,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,기타,132,맑음,27,28,135,4,,수,2016,5,18,15:40,강원,침교,기,농산폐기물소각,,0.05,"16,034",봄,0.967
0,20160520,2058,12,강원,원주,소초,,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,32,맑음,29,20,315,4,,금,2016,5,20,16:23,강원,홍양,입,기타(직접입력),입산자실화추정,0.08,"52,252",봄,0.967
0,20160521,11515,15,강원,춘천,신동,,기타,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,종이/목재/건초등,53,맑음,0,0,,,,토,2016,5,21,18:00,강원,의암,기,작업장실화,,0.01,"51,062",봄,0.967
0,20160521,5017,52,강원,양구,양구,,기타,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,33,맑음,0,0,,,,토,2016,5,21,21:40,강원,학조,쓰,쓰레기소각,,0.05,"19,868",봄,0.967
2333,20160530,11403,48,강원,평창,진부,,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,불씨/불꽃/화원방치,종이/목재/건초등,80,맑음,27,33,270,4,,월,2016,5,30,15:50,강원,송정,쓰,쓰레기소각,,1,"50,279",봄,0.967
0,20170501,22316,8,강원,인제,남,관대리,입산자실화,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,98,맑음,24,14,90,4,,월,2017,5,1,16:30,북부,관대,기,기타(직접입력),조사중,0.5,"41,482",봄,0.967
0,20170501,5137,10,강원,고성,간성,탑동리,입산자실화,기타,기타,부주의,부주의,종이/목재/건초등,89,맑음,19,65,135,4,,월,2017,5,1,15:55,강원,탑동,입,등산객실화,,0.05,"18,473",봄,0.967
11000,20170502,3804,33,강원,원주,부론,정산리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,100,맑음,26,36,270,4,,화,2017,5,2,13:30,강원,정산,기,논밭두렁소각,,0.1,"52,252",봄,0.967
2200,20170502,4806,31,강원,원주,문막,비두리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,89,맑음,26,29,315,4,,화,2017,5,2,15:10,강원,비두,입,기타(직접입력),입산자 실화,0.05,"52,252",봄,0.967
0,20170502,12930,34,강원,홍천,내촌,와야리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,182,맑음,27,20,0,8,,화,2017,5,2,20:00,북부,와야,쓰,쓰레기소각,,0.3,"65,341",봄,0.967
0,20170502,1919,13,강원,고성,거진,화포리,기타,자연적발화열,햇볕,자연적인요인,돋보기효과,종이/목재/건초등,164,맑음,17,70,135,4,,화,2017,5,2,15:33,강원,화포,입,기타(직접입력),입산자 실화,0.05,"18,473",봄,0.967
0,20170503,5721,8,강원,홍천,북방,성동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,101,맑음,26,24,45,4,,수,2017,5,3,19:00,강원,화동,기,농산폐기물소각,,0.05,"65,341",봄,0.967
0,20170503,5721,8,강원,홍천,북방,성동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,101,맑음,26,24,45,4,,수,2017,5,3,17:00,강원,성동,입,기타(직접입력),입산자 실화,1.3,"65,341",봄,0.967
0,20170503,2535,6,강원,홍천,북방,화동리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,85,맑음,29,11,0,4,,수,2017,5,3,19:00,강원,화동,기,농산폐기물소각,,0.05,"65,341",봄,0.967
0,20170503,2535,6,강원,홍천,북방,화동리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,85,맑음,29,11,0,4,,수,2017,5,3,17:00,강원,성동,입,기타(직접입력),입산자 실화,1.3,"65,341",봄,0.967
79,20170503,34858,40,강원,영월,상동,내덕리,입산자실화,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,150,맑음,26,29,225,4,,수,2017,5,3,23:50,동부,내덕,입,기타(직접입력),입산자 실화추정,0.1,"34,137",봄,0.967
79,20170503,34858,40,강원,영월,상동,내덕리,입산자실화,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,150,맑음,26,29,225,4,,수,2017,5,3,19:30,동부,내덕,입,기타(직접입력),입산자 실화,0.5,"34,137",봄,0.967
75,20170503,20300,52,강원,영월,상동,내덕리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,234,맑음,17,37,90,4,,수,2017,5,3,23:50,동부,내덕,입,기타(직접입력),입산자 실화추정,0.1,"34,137",봄,0.967
75,20170503,20300,52,강원,영월,상동,내덕리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,234,맑음,17,37,90,4,,수,2017,5,3,19:30,동부,내덕,입,기타(직접입력),입산자 실화,0.5,"34,137",봄,0.967
0,20170503,10453,8,강원,영월,영월,팔괴리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,기타,42,맑음,28,17,270,4,,수,2017,5,3,18:30,동부,팔괴,입,기타(직접입력),입산자 실화추정,0.01,"34,137",봄,0.967
0,20170505,13249,13,강원,정선,남,낙동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,125,맑음,20,55,135,4,건조경보,금,2017,5,5,16:05,강원,낙동,입,기타(직접입력),입산자 실화,0.1,"36,723",봄,0.967
0,20170505,1554,28,강원,강릉,왕산,대기리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,138,맑음,26,31,180,8,,금,2017,5,5,15:45,강원,대기,입,기타(직접입력),입산자 실화,0.05,"37,109",봄,0.967
0,20170505,1636,10,강원,홍천,동,월운리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,65,맑음,0,0,,,,공,2017,5,5,20:30,강원,월운,입,기타(직접입력),입산자 실화추정,0.01,"65,341",봄,0.967
2126645,20170506,232500,38,강원,삼척,도계,점리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,1140,맑음,21,24,225,12,건조주의보,토,2017,5,9,11:20,강원,점,입,기타(직접입력),입산자 실화,765.12,"40,191",봄,0.967
0,20170506,3043,1,강원,고성,간성,신안리,입산자실화,담뱃불/라이터불,담뱃불/라이터불,부주의,부주의,종이/목재/건초등,40,맑음,23,14,270,4,,토,2017,5,6,14:36,강원,신안,입,기타(직접입력),입산자 실화추정,0.02,"18,473",봄,0.967
0,20170506,10337,29,강원,홍천,내촌,도관리,건물,미상,미상,미상,미상,미상,78,구름많음,21,16,225,8,,토,2017,5,6,16:30,강원,도관,건,주택화재비화,,0.47,"65,341",봄,0.967
6693391,20170506,133403,14,강원,강릉,성산,어흘리,입산자실화,기타,기타,부주의,부주의,종이/목재/건초등,2840,맑음,22,12,225,,,토,2017,5,9,6:34,강원,어흘,입,기타(직접입력),입산자 실화,252,"37,109",봄,0.967
7700,20170507,13452,30,강원,춘천,북산,오항리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,178,맑음,21,22,225,4,,일,2017,5,7,22:45,북부,조교,기,기타(직접입력),원인미상(조사중),0.01,"51,062",봄,0.967
7700,20170507,13452,30,강원,춘천,북산,오항리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,178,맑음,21,22,225,4,,일,2017,5,7,21:15,강원,오항,입,기타(직접입력),입산자 실화추정,0.1,"51,062",봄,0.967
770,20170507,12346,63,강원,춘천,북산,조교리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,93,맑음,20,23,225,4,,일,2017,5,7,22:45,북부,조교,기,기타(직접입력),원인미상(조사중),0.01,"51,062",봄,0.97
770,20170507,12346,63,강원,춘천,북산,조교리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,93,맑음,20,23,225,4,,일,2017,5,7,21:15,강원,오항,입,기타(직접입력),입산자 실화추정,0.1,"51,062",봄,0.97
0,20170508,11342,11,강원,홍천,홍천,상오안리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,94,맑음,24,32,225,4,,월,2017,5,8,19:00,북부,상오안,입,기타(직접입력),입산자 실화,0.05,"65,341",봄,0.97
0,20170508,4428,11,강원,홍천,홍천,상오안리,기타,불꽃/불티,비화,부주의,불씨/불꽃/화원방치,종이/목재/건초등,45,맑음,19,51,180,4,,월,2017,5,8,19:00,북부,상오안,입,기타(직접입력),입산자 실화,0.05,"65,341",봄,0.97
0,20170509,4722,7,강원,원주,흥업,흥업리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,107,흐림,16,30,,,,화,2017,5,9,16:15,강원,흥업,입,기타(직접입력),입산자 실화,0.03,"52,252",봄,0.97
0,20170519,316,31,강원,강릉,왕산,대기리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,123,맑음,25,35,225,4,건조주의보,금,2017,5,19,14:35,강원,대기,담,담뱃불실화,,0.06,"37,109",봄,0.97
0,20170520,12945,57,강원,양구,동,월운리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,78,맑음,28,33,225,4,,토,2017,5,20,12:55,강원,월운,입,기타(직접입력),입산자 실화추정,0.1,"19,868",봄,0.97
0,20170520,5511,29,강원,정선,임계,덕암리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,123,맑음,28,30,225,4,,토,2017,5,20,14:19,동부,덕암,입,기타(직접입력),입산자 실화추정,0.04,"36,723",봄,0.97
0,20170520,4945,45,강원,화천,사내,삼일리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,17,맑음,29,28,225,4,,토,2017,5,20,16:44,강원,삼일,입,기타(직접입력),입산자 실화추정,0.06,"31,778",봄,0.97
0,20170521,10522,37,강원,인제,상남,상남리,입산자실화,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,95,맑음,25,30,135,4,,일,2017,5,21,17:00,북부,상남,입,기타(직접입력),입산자 실화,0.1,"41,482",봄,0.97
22,20170525,15728,22,강원,춘천,서,방동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,73,맑음,29,38,225,8,,목,2017,5,25,15:00,북부,방동,기,기타(직접입력),조사중,0.05,"51,062",봄,0.97
2750,20170526,3827,17,강원,춘천,서,당림리,쓰레기소각장,불꽃/불티,모닥불/연탄/숯,부주의,쓰레기소각,종이/목재/건초등,89,구름조금,20,32,225,4,,금,2017,5,26,12:30,강원,당림,쓰,쓰레기소각,,0.01,"51,062",봄,0.97
0,20170527,10057,50,강원,평창,용평,노동리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,61,맑음,18,50,45,4,,토,2017,5,27,12:25,동부,노동,쓰,쓰레기소각,,0.08,"50,279",봄,0.97
0,20190502,5539,19,강원,춘천,남산,강촌리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,120,맑음,24,20,315,4,건조주의보,목,2019,5,2,16:25,강원,강촌,입,입산자 실화추정,,0.2,"51,062",봄,0.97
0,20190503,2746,4,강원,춘천,석사,,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,78,맑음,28,18,270,4,,금,2019,5,3,16:01,강원,,입,입산자 실화추정,,0.05,"51,062",봄,0.97
0,20190505,11819,7,강원,춘천,석사,,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,78,구름조금,13,78,315,4,건조주의보,일,2019,5,5,4:45,강원,,입,입산자 실화추정,,0.05,"51,062",봄,0.97
0,20190505,22225,34,강원,횡성,둔내,삽교리,입산자실화,미상,미상,부주의,부주의,종이/목재/건초등,49,구름조금,21,50,0,4,건조주의보,일,2019,5,5,12:30,강원,삽교,입,입산자 실화,,0.15,"44,302",봄,0.97
0,20190505,231403,16,강원,인제,남,소치리,기타,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,457,맑음,27,17,225,4,,일,2019,5,5,22:00,북부,소치,기,숯불 재 투기,,5.2,"41,482",봄,0.97
0,20190506,15936,15,강원,홍천,화촌,군업리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,70,맑음,20,10,45,4,풍랑주의보,월,2019,5,6,14:58,강원,군업,입,입산자 실화추정,,0.02,"65,341",봄,0.97
0,20190506,12335,15,강원,홍천,화촌,군업리,기타,불꽃/불티,불꽃/불티,기타,기타,종이/목재/건초등,82,맑음,16,17,225,4,풍랑주의보,월,2019,5,6,14:58,강원,군업,입,입산자 실화추정,,0.02,"65,341",봄,0.97
6600,20190506,11450,9,강원,원주,소초,흥양리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,56,맑음,15,34,315,4,,월,2019,5,6,19:20,강원,흥양,입,입산자 실화,,0.1,"52,252",봄,0.97
0,20190507,15355,60,강원,춘천,동,품걸리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,76,맑음,20,21,135,4,건조주의보,화,2019,5,7,18:00,북부,품걸,입,입산자 실화추정,,2,"51,062",봄,0.97
0,20190507,13751,31,강원,홍천,서석,풍암리,축사/비닐하우스,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,종이/목재/건초등,202,맑음,21,19,270,,,화,2019,5,7,18:30,강원,풍암,기,용접불씨,,1.9,"65,341",봄,0.97
0,20190510,13107,11,강원,고성,죽왕,구성리,미상,미상,미상,미상,미상,미상,329,맑음,25,29,135,4,,금,2019,5,10,12:00,동부,구성,기,원인미상,,0.54,"18,473",봄,0.97
0,20190511,11308,36,강원,정선,신동,방제리,입산자실화,미상,미상,미상,미상,종이/목재/건초등,102,맑음,23,21,225,4,건조경보,토,2019,5,11,16:20,강원,방제,입,입산자 실화,,0.1,"36,723",봄,0.97
0,20190511,12711,37,강원,홍천,서,두미리,건물,불꽃/불티,굴뚝아궁이,부주의,음식물조리중,종이/목재/건초등,120,구름조금,26,24,90,,,토,2019,5,11,19:20,강원,두미,입,취사행위,,0.28,"65,341",봄,0.97
0,20190512,5724,34,강원,정선,신동,가사리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,162,맑음,24,28,225,4,건조주의보,일,2019,5,12,12:50,동부,가사,기,원인미상,,0.1,"36,723",봄,0.97
0,20190516,11329,56,강원,평창,대관령,유천리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,56,맑음,23,46,90,4,,목,2019,5,16,17:30,동부,유천,기,원인미상,,0.02,"50,279",봄,0.97
330,20190519,2515,13,강원,강릉,강동,하시동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,46,맑음,22,63,315,8,,일,2019,5,19,14:51,강원,하시동,입,입산자 실화,,0.01,"37,109",봄,0.97
0,20190523,5903,34,강원,정선,임계,문래리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,123,맑음,26,20,225,12,,목,2019,5,23,14:38,강원,문래,입,입산자 실화,,0.1,"36,723",봄,0.97
0,20190524,13411,6,강원,영월,영월,정양리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,50,맑음,31,28,270,4,,금,2019,5,24,14:30,강원,정양,입,입산자 실화추정,,0.1,"34,137",봄,0.97
0,20200501,13935,18,강원,춘천,동,상걸리,입산자실화,불꽃/불티,불꽃/불티,부주의,부주의,종이/목재/건초등,77,맑음,27,45,225,4,,금,2020,5,1,16:30,북부,상걸,입,기타(직접입력),입산자실화,0.2,"51,062",봄,0.97
0,20200501,50423,14,강원,홍천,동,노천리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,112,맑음,28,37,225,4,,금,2020,5,1,18:00,강원,노천,입,기타(직접입력),입산자실화,0.01,"65,341",봄,0.97
0,20200506,14122,18,강원,철원,철원,율이리,기타,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,종이/목재/건초등,71,맑음,21,42,135,4,,수,2020,5,6,13:20,강원,율이,기,기타(직접입력),그라인더 절단작업,0.06,"37,983",봄,0.97
0,20200508,3017,9,강원,홍천,홍천,상오안리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,22,맑음,27,11,270,,,금,2020,5,8,16:30,북부,상오안,입,기타(직접입력),입산자실화,0.03,"65,341",봄,0.97
0,20210506,3832,28,강원,인제,서화,심적리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,81,맑음,18,36,225,12,,목,2021,5,6,18:30,북부,심적,입,기타(직접입력),입산자실화,0.2,"41,482",봄,0.97
0,20210506,3832,27,강원,인제,서화,심적리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,81,맑음,18,36,225,12,,목,2021,5,6,18:30,북부,심적,입,기타(직접입력),입산자실화,0.2,"41,482",봄,0.97
0,20210506,11649,26,강원,삼척,원덕,갈남리,미상,미상,미상,미상,미상,종이/목재/건초등,110,맑음,16,54,225,4,,목,2021,5,7,1:00,동부,갈남,기,기타(직접입력),원인미상,0.01,"40,191",봄,0.97
0,20210506,11649,26,강원,삼척,원덕,갈남리,미상,미상,미상,미상,미상,종이/목재/건초등,110,맑음,15,54,225,4,,목,2021,5,7,1:00,동부,갈남,기,기타(직접입력),원인미상,0.01,"40,191",봄,0.97
101,20210507,20940,39,강원,삼척,도계,황조리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,248,맑음,17,46,225,,풍랑주의보,금,2021,5,7,13:30,강원,황조,입,기타(직접입력),입산자실화,1.23,"40,191",봄,0.97
101,20210507,20940,39,강원,삼척,도계,황조리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,248,맑음,17,46,225,18,풍랑주의보,금,2021,5,7,13:30,강원,황조,입,기타(직접입력),입산자실화,1.23,"40,191",봄,0.97
0,20210508,12506,38,강원,횡성,안흥,상안리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,95,맑음,15,59,225,4,풍랑주의보,토,2021,5,8,16:00,북부,상안,입,기타(직접입력),입산자실화,0.01,"44,302",봄,0.97
0,20210508,12506,37,강원,횡성,안흥,상안리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,95,맑음,14,59,225,4,풍랑주의보,토,2021,5,8,16:00,북부,상안,입,기타(직접입력),입산자실화,0.01,"44,302",봄,0.97
0,20210509,2715,22,강원,홍천,남,시동리,기타,담뱃불/라이터불,담뱃불/라이터불,부주의,불장난,종이/목재/건초등,81,맑음,21,24,315,4,,일,2021,5,9,14:30,강원,시동,기,어린이불장난,,0.2,"65,341",봄,0.97
